,name,emotion
432,Ses01M_script03_2_M030,ang
438,Ses01M_script03_2_M031,ang
444,Ses01M_script03_2_M032,ang
450,Ses01M_script03_2_M033,ang
456,Ses01M_script03_2_M034,ang
462,Ses01M_script03_2_M035,ang
468,Ses01M_script03_2_M036,ang
474,Ses01M_script03_2_M037,ang
480,Ses01M_script03_2_M038,ang
486,Ses01M_script03_2_M039,ang
492,Ses01M_script03_2_M040,ang
498,Ses01M_script03_2_M041,ang
504,Ses01M_script03_2_M042,ang
510,Ses01M_script03_2_M043,ang
0,Ses05F_impro01_F000,neu
6,Ses05F_impro01_F001,fru
12,Ses05F_impro01_F002,fru
18,Ses05F_impro01_F003,fru
24,Ses05F_impro01_F004,fru
30,Ses05F_impro01_F005,fru
36,Ses05F_impro01_F006,fru
42,Ses05F_impro01_F007,fru
48,Ses05F_impro01_F008,neu
54,Ses05F_impro01_F009,fru
60,Ses05F_impro01_F010,fru
66,Ses05F_impro01_F011,fru
72,Ses05F_impro01_F012,fru
78,Ses05F_impro01_F013,fru
84,Ses05F_impro01_F014,fru
90,Ses05F_impro01_F015,fru
96,Ses05F_impro01_F016,fru
102,Ses05F_impro01_F017,ang
108,Ses05F_impro01_F018,ang
114,Ses05F_impro01_F019,fru
120,Ses05F_impro01_F020,ang
126,Ses05F_impro01_F021,fru
132,Ses05F_impro01_F022,fru
138,Ses05F_impro01_F023,fru
144,Ses05F_impro01_M000,neu
150,Ses05F_impro01_M001,xxx
156,Ses05F_impro01_M002,xxx
162,Ses05F_impro01_M003,neu
168,Ses05F_impro01_M004,fru
174,Ses05F_impro01_M005,fru
180,Ses05F_impro01_M006,fru
186,Ses05F_impro01_M007,fru
192,Ses05F_impro01_M008,fru
198,Ses05F_impro01_M009,fru
204,Ses05F_impro01_M010,fru
210,Ses05F_impro01_M011,fru
216,Ses05F_impro01_M012,fru
222,Ses05F_impro01_M013,fru
228,Ses05F_impro01_M014,fru
234,Ses05F_impro01_M015,fru
240,Ses05F_impro01_M016,xxx
246,Ses05F_impro01_M017,fru
252,Ses05F_impro01_M018,fru
258,Ses05F_impro01_M019,fru
264,Ses05F_impro01_M020,fru
270,Ses05F_impro01_M021,fru
276,Ses05F_impro01_M022,xxx
282,Ses05F_impro01_M023,fru
288,Ses05F_impro01_M024,xxx
0,Ses05F_impro02_F000,xxx
6,Ses05F_impro02_F001,sad
12,Ses05F_impro02_F002,sad
18,Ses05F_impro02_F003,xxx
24,Ses05F_impro02_F004,sad
30,Ses05F_impro02_F005,sad
36,Ses05F_impro02_F006,fea
42,Ses05F_impro02_F007,xxx
48,Ses05F_impro02_F008,sad
54,Ses05F_impro02_F009,sad
60,Ses05F_impro02_F010,sad
66,Ses05F_impro02_F011,sad
72,Ses05F_impro02_F012,sad
78,Ses05F_impro02_F013,fru
84,Ses05F_impro02_F014,fru
90,Ses05F_impro02_F015,xxx
96,Ses05F_impro02_F016,xxx
102,Ses05F_impro02_F017,fru
108,Ses05F_impro02_F018,fru
114,Ses05F_impro02_F019,xxx
120,Ses05F_impro02_F020,fru
126,Ses05F_impro02_F021,sad
132,Ses05F_impro02_F022,xxx
138,Ses05F_impro02_F023,sad
144,Ses05F_impro02_F024,sad
150,Ses05F_impro02_F025,fru
156,Ses05F_impro02_F026,fru
162,Ses05F_impro02_F027,sad
168,Ses05F_impro02_F028,sad
174,Ses05F_impro02_F029,sad
180,Ses05F_impro02_F030,xxx
186,Ses05F_impro02_F031,sad
192,Ses05F_impro02_F032,sad
198,Ses05F_impro02_F033,xxx
204,Ses05F_impro02_F034,sad
210,Ses05F_impro02_F035,sad
216,Ses05F_impro02_F036,sad
222,Ses05F_impro02_F037,sad
228,Ses05F_impro02_F038,sad
234,Ses05F_impro02_M000,neu
240,Ses05F_impro02_M001,xxx
246,Ses05F_impro02_M002,xxx
252,Ses05F_impro02_M003,xxx
258,Ses05F_impro02_M004,ang
264,Ses05F_impro02_M005,ang
270,Ses05F_impro02_M006,fru
276,Ses05F_impro02_M007,xxx
282,Ses05F_impro02_M008,fru
288,Ses05F_impro02_M009,xxx
294,Ses05F_impro02_M010,ang
300,Ses05F_impro02_M011,xxx
306,Ses05F_impro02_M012,xxx
312,Ses05F_impro02_M013,xxx
318,Ses05F_impro02_M014,ang
324,Ses05F_impro02_M015,ang
330,Ses05F_impro02_M016,fru
336,Ses05F_impro02_M017,xxx
342,Ses05F_impro02_M018,xxx
348,Ses05F_impro02_M019,sur
354,Ses05F_impro02_M020,xxx
360,Ses05F_impro02_M021,xxx
366,Ses05F_impro02_M022,xxx
372,Ses05F_impro02_M023,xxx
378,Ses05F_impro02_M024,sad
384,Ses05F_impro02_M025,sad
390,Ses05F_impro02_M026,sad
396,Ses05F_impro02_M027,xxx
402,Ses05F_impro02_M028,xxx
408,Ses05F_impro02_M029,sad
414,Ses05F_impro02_M030,xxx
420,Ses05F_impro02_M031,sad
426,Ses05F_impro02_M032,sad
432,Ses05F_impro02_M033,sad
438,Ses05F_impro02_M034,sad
444,Ses05F_impro02_M035,sad
450,Ses05F_impro02_M036,sad
456,Ses05F_impro02_M037,xxx
462,Ses05F_impro02_M038,xxx
468,Ses05F_impro02_M039,sur
474,Ses05F_impro02_M040,xxx
480,Ses05F_impro02_M041,sad
0,Ses05F_impro03_F000,exc
6,Ses05F_impro03_F001,exc
12,Ses05F_impro03_F002,exc
18,Ses05F_impro03_F003,exc
24,Ses05F_impro03_F004,exc
30,Ses05F_impro03_F005,exc
36,Ses05F_impro03_F006,xxx
42,Ses05F_impro03_F007,exc
48,Ses05F_impro03_F008,exc
54,Ses05F_impro03_F009,exc
60,Ses05F_impro03_F010,xxx
66,Ses05F_impro03_F011,exc
72,Ses05F_impro03_F012,xxx
78,Ses05F_impro03_F013,xxx
84,Ses05F_impro03_F014,xxx
90,Ses05F_impro03_F015,xxx
96,Ses05F_impro03_F016,xxx
102,Ses05F_impro03_F017,xxx
108,Ses05F_impro03_F018,xxx
114,Ses05F_impro03_F019,xxx
120,Ses05F_impro03_F020,exc
126,Ses05F_impro03_F021,xxx
132,Ses05F_impro03_F022,xxx
138,Ses05F_impro03_F023,xxx
144,Ses05F_impro03_F024,xxx
150,Ses05F_impro03_F025,xxx
156,Ses05F_impro03_F026,xxx
162,Ses05F_impro03_F027,hap
168,Ses05F_impro03_F028,hap
174,Ses05F_impro03_F029,hap
180,Ses05F_impro03_F030,hap
186,Ses05F_impro03_F031,hap
192,Ses05F_impro03_F032,hap
198,Ses05F_impro03_F033,hap
204,Ses05F_impro03_F034,hap
210,Ses05F_impro03_F035,hap
216,Ses05F_impro03_F036,hap
222,Ses05F_impro03_F037,exc
228,Ses05F_impro03_F038,xxx
234,Ses05F_impro03_F039,hap
240,Ses05F_impro03_F040,hap
246,Ses05F_impro03_F041,hap
252,Ses05F_impro03_F042,exc
258,Ses05F_impro03_F043,exc
264,Ses05F_impro03_F044,xxx
270,Ses05F_impro03_F045,xxx
276,Ses05F_impro03_F046,hap
282,Ses05F_impro03_F047,hap
288,Ses05F_impro03_F048,hap
294,Ses05F_impro03_F049,hap
300,Ses05F_impro03_F050,xxx
306,Ses05F_impro03_F051,hap
312,Ses05F_impro03_F052,xxx
318,Ses05F_impro03_F053,hap
324,Ses05F_impro03_F054,hap
330,Ses05F_impro03_F055,hap
336,Ses05F_impro03_F056,hap
342,Ses05F_impro03_F057,hap
348,Ses05F_impro03_F058,hap
354,Ses05F_impro03_F059,hap
360,Ses05F_impro03_F060,hap
366,Ses05F_impro03_M000,exc
372,Ses05F_impro03_M001,exc
378,Ses05F_impro03_M002,sur
384,Ses05F_impro03_M003,exc
390,Ses05F_impro03_M004,xxx
396,Ses05F_impro03_M005,exc
402,Ses05F_impro03_M006,exc
408,Ses05F_impro03_M007,exc
414,Ses05F_impro03_M008,exc
420,Ses05F_impro03_M009,exc
426,Ses05F_impro03_M010,exc
432,Ses05F_impro03_M011,exc
438,Ses05F_impro03_M012,exc
444,Ses05F_impro03_M013,exc
450,Ses05F_impro03_M014,xxx
456,Ses05F_impro03_M015,xxx
462,Ses05F_impro03_M016,xxx
468,Ses05F_impro03_M017,xxx
474,Ses05F_impro03_M018,xxx
480,Ses05F_impro03_M019,xxx
486,Ses05F_impro03_M020,exc
492,Ses05F_impro03_M021,xxx
498,Ses05F_impro03_M022,xxx
504,Ses05F_impro03_M023,xxx
510,Ses05F_impro03_M024,xxx
516,Ses05F_impro03_M025,xxx
522,Ses05F_impro03_M026,xxx
528,Ses05F_impro03_M027,exc
534,Ses05F_impro03_M028,xxx
540,Ses05F_impro03_M029,xxx
546,Ses05F_impro03_M030,hap
552,Ses05F_impro03_M031,exc
558,Ses05F_impro03_M032,exc
564,Ses05F_impro03_M033,exc
570,Ses05F_impro03_M034,xxx
576,Ses05F_impro03_M035,exc
582,Ses05F_impro03_M036,exc
588,Ses05F_impro03_M037,exc
594,Ses05F_impro03_M038,hap
600,Ses05F_impro03_M039,exc
606,Ses05F_impro03_M040,hap
612,Ses05F_impro03_M041,hap
618,Ses05F_impro03_M042,xxx
624,Ses05F_impro03_M043,exc
630,Ses05F_impro03_M044,exc
636,Ses05F_impro03_M045,exc
642,Ses05F_impro03_M046,exc
648,Ses05F_impro03_M047,xxx
654,Ses05F_impro03_M048,xxx
660,Ses05F_impro03_M049,hap
666,Ses05F_impro03_M050,exc
672,Ses05F_impro03_M051,exc
678,Ses05F_impro03_M052,xxx
684,Ses05F_impro03_M053,xxx
690,Ses05F_impro03_M054,xxx
696,Ses05F_impro03_M055,xxx
702,Ses05F_impro03_M056,xxx
708,Ses05F_impro03_M057,hap
714,Ses05F_impro03_M058,hap
720,Ses05F_impro03_M059,xxx
726,Ses05F_impro03_M060,hap
732,Ses05F_impro03_M061,hap
738,Ses05F_impro03_M062,hap
744,Ses05F_impro03_M063,hap
750,Ses05F_impro03_M064,hap
756,Ses05F_impro03_M065,hap
762,Ses05F_impro03_M066,hap
768,Ses05F_impro03_M067,hap
774,Ses05F_impro03_M068,hap
0,Ses05F_impro04_F000,sad
6,Ses05F_impro04_F001,xxx
12,Ses05F_impro04_F002,fru
18,Ses05F_impro04_F003,fru
24,Ses05F_impro04_F004,fru
30,Ses05F_impro04_F005,fru
36,Ses05F_impro04_F006,fru
42,Ses05F_impro04_F007,fru
48,Ses05F_impro04_F008,ang
54,Ses05F_impro04_F009,fru
60,Ses05F_impro04_F010,fru
66,Ses05F_impro04_F011,fru
72,Ses05F_impro04_F012,fru
78,Ses05F_impro04_F013,fru
84,Ses05F_impro04_F014,fru
90,Ses05F_impro04_F015,sad
96,Ses05F_impro04_F016,sad
102,Ses05F_impro04_F017,sad
108,Ses05F_impro04_F018,xxx
114,Ses05F_impro04_F019,sad
120,Ses05F_impro04_F020,fru
126,Ses05F_impro04_F021,xxx
132,Ses05F_impro04_F022,sad
138,Ses05F_impro04_F023,sad
144,Ses05F_impro04_F024,fru
150,Ses05F_impro04_F025,xxx
156,Ses05F_impro04_F026,fru
162,Ses05F_impro04_F027,xxx
168,Ses05F_impro04_F028,fru
174,Ses05F_impro04_F029,fru
180,Ses05F_impro04_F030,fru
186,Ses05F_impro04_F031,fru
192,Ses05F_impro04_F032,fru
198,Ses05F_impro04_F033,fru
204,Ses05F_impro04_F034,fru
210,Ses05F_impro04_F035,fru
216,Ses05F_impro04_F036,fru
222,Ses05F_impro04_F037,fru
228,Ses05F_impro04_F038,neu
234,Ses05F_impro04_F039,neu
240,Ses05F_impro04_F040,neu
246,Ses05F_impro04_F041,neu
252,Ses05F_impro04_F042,sad
258,Ses05F_impro04_F043,neu
264,Ses05F_impro04_F044,neu
270,Ses05F_impro04_F045,neu
276,Ses05F_impro04_F046,xxx
282,Ses05F_impro04_M000,neu
290,Ses05F_impro04_M001,neu
298,Ses05F_impro04_M002,fru
306,Ses05F_impro04_M003,neu
314,Ses05F_impro04_M004,neu
322,Ses05F_impro04_M005,neu
330,Ses05F_impro04_M006,fru
338,Ses05F_impro04_M007,neu
346,Ses05F_impro04_M008,neu
354,Ses05F_impro04_M009,neu
362,Ses05F_impro04_M010,neu
370,Ses05F_impro04_M011,neu
378,Ses05F_impro04_M012,neu
386,Ses05F_impro04_M013,neu
394,Ses05F_impro04_M014,fru
402,Ses05F_impro04_M015,neu
410,Ses05F_impro04_M016,neu
418,Ses05F_impro04_M017,neu
426,Ses05F_impro04_M018,xxx
434,Ses05F_impro04_M019,fru
442,Ses05F_impro04_M020,neu
450,Ses05F_impro04_M021,fru
458,Ses05F_impro04_M022,neu
466,Ses05F_impro04_M023,fru
474,Ses05F_impro04_M024,neu
482,Ses05F_impro04_M025,neu
490,Ses05F_impro04_M026,neu
498,Ses05F_impro04_M027,neu
506,Ses05F_impro04_M028,neu
514,Ses05F_impro04_M029,neu
522,Ses05F_impro04_M030,neu
530,Ses05F_impro04_M031,neu
538,Ses05F_impro04_M032,neu
546,Ses05F_impro04_M033,neu
554,Ses05F_impro04_M034,neu
562,Ses05F_impro04_M035,neu
570,Ses05F_impro04_M036,neu
578,Ses05F_impro04_M037,neu
586,Ses05F_impro04_M038,neu
594,Ses05F_impro04_M039,neu
602,Ses05F_impro04_M040,neu
610,Ses05F_impro04_M041,neu
618,Ses05F_impro04_M042,neu
626,Ses05F_impro04_M043,neu
0,Ses05F_impro05_F000,neu
6,Ses05F_impro05_F001,neu
12,Ses05F_impro05_F002,neu
18,Ses05F_impro05_F003,fru
24,Ses05F_impro05_F004,neu
30,Ses05F_impro05_F005,neu
36,Ses05F_impro05_F006,neu
42,Ses05F_impro05_F007,neu
48,Ses05F_impro05_F008,fru
54,Ses05F_impro05_F009,fru
60,Ses05F_impro05_F010,neu
66,Ses05F_impro05_F011,fru
72,Ses05F_impro05_F012,fru
78,Ses05F_impro05_F013,fru
84,Ses05F_impro05_F014,fru
90,Ses05F_impro05_F015,xxx
96,Ses05F_impro05_F016,xxx
102,Ses05F_impro05_F017,fru
108,Ses05F_impro05_F018,ang
114,Ses05F_impro05_F019,ang
120,Ses05F_impro05_F020,ang
126,Ses05F_impro05_F021,ang
132,Ses05F_impro05_F022,ang
138,Ses05F_impro05_F023,ang
144,Ses05F_impro05_F024,ang
150,Ses05F_impro05_F025,xxx
156,Ses05F_impro05_F026,fru
162,Ses05F_impro05_F027,fru
168,Ses05F_impro05_F028,fru
174,Ses05F_impro05_F029,xxx
180,Ses05F_impro05_F030,fru
186,Ses05F_impro05_F031,ang
192,Ses05F_impro05_F032,xxx
198,Ses05F_impro05_F033,ang
204,Ses05F_impro05_F034,ang
210,Ses05F_impro05_F035,xxx
216,Ses05F_impro05_F036,fru
222,Ses05F_impro05_F037,fru
228,Ses05F_impro05_F038,fru
234,Ses05F_impro05_F039,fru
240,Ses05F_impro05_F040,fru
246,Ses05F_impro05_F041,ang
252,Ses05F_impro05_F042,ang
258,Ses05F_impro05_F043,xxx
264,Ses05F_impro05_F044,fru
270,Ses05F_impro05_F045,fru
276,Ses05F_impro05_M000,neu
284,Ses05F_impro05_M001,neu
292,Ses05F_impro05_M002,neu
300,Ses05F_impro05_M003,neu
308,Ses05F_impro05_M004,neu
316,Ses05F_impro05_M005,neu
324,Ses05F_impro05_M006,neu
332,Ses05F_impro05_M007,neu
340,Ses05F_impro05_M008,neu
348,Ses05F_impro05_M009,neu
356,Ses05F_impro05_M010,neu
364,Ses05F_impro05_M011,fru
372,Ses05F_impro05_M012,neu
380,Ses05F_impro05_M013,fru
388,Ses05F_impro05_M014,neu
396,Ses05F_impro05_M015,neu
404,Ses05F_impro05_M016,neu
412,Ses05F_impro05_M017,neu
420,Ses05F_impro05_M018,neu
428,Ses05F_impro05_M019,neu
436,Ses05F_impro05_M020,fru
444,Ses05F_impro05_M021,fru
452,Ses05F_impro05_M022,neu
460,Ses05F_impro05_M023,neu
468,Ses05F_impro05_M024,xxx
476,Ses05F_impro05_M025,neu
484,Ses05F_impro05_M026,fru
492,Ses05F_impro05_M027,fru
500,Ses05F_impro05_M028,fru
508,Ses05F_impro05_M029,fru
516,Ses05F_impro05_M030,neu
524,Ses05F_impro05_M031,neu
532,Ses05F_impro05_M032,neu
540,Ses05F_impro05_M033,neu
548,Ses05F_impro05_M034,neu
556,Ses05F_impro05_M035,fru
564,Ses05F_impro05_M036,neu
572,Ses05F_impro05_M037,neu
580,Ses05F_impro05_M038,fru
588,Ses05F_impro05_M039,neu
596,Ses05F_impro05_M040,neu
604,Ses05F_impro05_M041,neu
612,Ses05F_impro05_M042,xxx
620,Ses05F_impro05_M043,fru
628,Ses05F_impro05_M044,fru
636,Ses05F_impro05_M045,fru
644,Ses05F_impro05_M046,fru
652,Ses05F_impro05_M047,fru
660,Ses05F_impro05_M048,neu
668,Ses05F_impro05_M049,fru
676,Ses05F_impro05_M050,neu
684,Ses05F_impro05_M051,neu
692,Ses05F_impro05_M052,neu
700,Ses05F_impro05_M053,neu
0,Ses05F_impro06_F000,sad
6,Ses05F_impro06_F001,sad
12,Ses05F_impro06_F002,sad
18,Ses05F_impro06_F003,sad
24,Ses05F_impro06_F004,sad
30,Ses05F_impro06_F005,sad
36,Ses05F_impro06_F006,sad
42,Ses05F_impro06_F007,sad
48,Ses05F_impro06_F008,sad
54,Ses05F_impro06_F009,sad
60,Ses05F_impro06_F010,sad
66,Ses05F_impro06_F011,sad
72,Ses05F_impro06_F012,sad
78,Ses05F_impro06_F013,sad
84,Ses05F_impro06_F014,sad
90,Ses05F_impro06_F015,sad
96,Ses05F_impro06_F016,sad
102,Ses05F_impro06_F017,sad
108,Ses05F_impro06_F018,sad
114,Ses05F_impro06_F019,sad
120,Ses05F_impro06_F020,sad
126,Ses05F_impro06_F021,sad
132,Ses05F_impro06_F022,sad
138,Ses05F_impro06_F023,sad
144,Ses05F_impro06_F024,sad
150,Ses05F_impro06_F025,sad
156,Ses05F_impro06_F026,sad
162,Ses05F_impro06_F027,sad
168,Ses05F_impro06_F028,xxx
174,Ses05F_impro06_F029,sad
180,Ses05F_impro06_M000,xxx
186,Ses05F_impro06_M001,sad
192,Ses05F_impro06_M002,sad
198,Ses05F_impro06_M003,sad
204,Ses05F_impro06_M004,sad
210,Ses05F_impro06_M005,sad
216,Ses05F_impro06_M006,sad
222,Ses05F_impro06_M007,sad
228,Ses05F_impro06_M008,sad
234,Ses05F_impro06_M009,sad
240,Ses05F_impro06_M010,neu
246,Ses05F_impro06_M011,sad
252,Ses05F_impro06_M012,neu
258,Ses05F_impro06_M013,neu
264,Ses05F_impro06_M014,sad
270,Ses05F_impro06_M015,xxx
276,Ses05F_impro06_M016,xxx
282,Ses05F_impro06_M017,neu
288,Ses05F_impro06_M018,neu
294,Ses05F_impro06_M019,neu
300,Ses05F_impro06_M020,sad
306,Ses05F_impro06_M021,neu
312,Ses05F_impro06_M022,neu
318,Ses05F_impro06_M023,neu
324,Ses05F_impro06_M024,neu
330,Ses05F_impro06_M025,neu
0,Ses05F_impro07_F000,exc
6,Ses05F_impro07_F001,exc
12,Ses05F_impro07_F002,exc
18,Ses05F_impro07_F003,exc
24,Ses05F_impro07_F004,exc
30,Ses05F_impro07_F005,exc
36,Ses05F_impro07_F006,hap
42,Ses05F_impro07_F007,neu
48,Ses05F_impro07_F008,exc
54,Ses05F_impro07_F009,xxx
60,Ses05F_impro07_F010,xxx
66,Ses05F_impro07_F011,exc
72,Ses05F_impro07_F012,exc
78,Ses05F_impro07_F013,exc
84,Ses05F_impro07_F014,exc
90,Ses05F_impro07_F015,exc
96,Ses05F_impro07_F016,exc
102,Ses05F_impro07_F017,exc
108,Ses05F_impro07_F018,xxx
114,Ses05F_impro07_F019,xxx
120,Ses05F_impro07_F020,xxx
126,Ses05F_impro07_F021,exc
132,Ses05F_impro07_F022,xxx
138,Ses05F_impro07_F023,exc
144,Ses05F_impro07_F024,exc
150,Ses05F_impro07_F025,exc
156,Ses05F_impro07_F026,exc
162,Ses05F_impro07_F027,exc
168,Ses05F_impro07_F028,exc
174,Ses05F_impro07_F029,exc
180,Ses05F_impro07_F030,exc
186,Ses05F_impro07_F031,exc
192,Ses05F_impro07_F032,exc
198,Ses05F_impro07_F033,exc
204,Ses05F_impro07_F034,exc
210,Ses05F_impro07_F035,exc
216,Ses05F_impro07_F036,exc
222,Ses05F_impro07_F037,exc
228,Ses05F_impro07_F038,exc
234,Ses05F_impro07_F039,exc
240,Ses05F_impro07_M000,exc
248,Ses05F_impro07_M001,exc
256,Ses05F_impro07_M002,exc
264,Ses05F_impro07_M003,exc
272,Ses05F_impro07_M004,exc
280,Ses05F_impro07_M005,exc
288,Ses05F_impro07_M006,exc
296,Ses05F_impro07_M007,hap
304,Ses05F_impro07_M008,exc
312,Ses05F_impro07_M009,exc
320,Ses05F_impro07_M010,xxx
328,Ses05F_impro07_M011,exc
336,Ses05F_impro07_M012,exc
344,Ses05F_impro07_M013,exc
352,Ses05F_impro07_M014,exc
360,Ses05F_impro07_M015,exc
368,Ses05F_impro07_M016,exc
376,Ses05F_impro07_M017,exc
384,Ses05F_impro07_M018,exc
392,Ses05F_impro07_M019,exc
400,Ses05F_impro07_M020,exc
408,Ses05F_impro07_M021,exc
416,Ses05F_impro07_M022,xxx
424,Ses05F_impro07_M023,xxx
432,Ses05F_impro07_M024,exc
440,Ses05F_impro07_M025,exc
448,Ses05F_impro07_M026,exc
456,Ses05F_impro07_M027,exc
464,Ses05F_impro07_M028,xxx
472,Ses05F_impro07_M029,exc
480,Ses05F_impro07_M030,exc
488,Ses05F_impro07_M031,exc
496,Ses05F_impro07_M032,exc
504,Ses05F_impro07_M033,exc
512,Ses05F_impro07_M034,exc
520,Ses05F_impro07_M035,exc
528,Ses05F_impro07_M036,exc
0,Ses05F_impro08_F000,neu
6,Ses05F_impro08_F001,neu
12,Ses05F_impro08_F002,neu
18,Ses05F_impro08_F003,neu
24,Ses05F_impro08_F004,neu
30,Ses05F_impro08_F005,neu
36,Ses05F_impro08_F006,fru
42,Ses05F_impro08_F007,neu
48,Ses05F_impro08_F008,neu
54,Ses05F_impro08_F009,neu
60,Ses05F_impro08_F010,neu
66,Ses05F_impro08_F011,neu
72,Ses05F_impro08_F012,neu
78,Ses05F_impro08_F013,xxx
84,Ses05F_impro08_F014,neu
90,Ses05F_impro08_F015,neu
96,Ses05F_impro08_F016,neu
102,Ses05F_impro08_F017,neu
108,Ses05F_impro08_F018,neu
114,Ses05F_impro08_F019,neu
120,Ses05F_impro08_F020,neu
126,Ses05F_impro08_F021,neu
132,Ses05F_impro08_F022,neu
138,Ses05F_impro08_F023,neu
144,Ses05F_impro08_F024,neu
150,Ses05F_impro08_F025,neu
156,Ses05F_impro08_F026,neu
162,Ses05F_impro08_F027,neu
168,Ses05F_impro08_F028,neu
174,Ses05F_impro08_F029,neu
180,Ses05F_impro08_F030,neu
186,Ses05F_impro08_F031,xxx
192,Ses05F_impro08_F032,neu
198,Ses05F_impro08_F033,neu
204,Ses05F_impro08_M000,fru
212,Ses05F_impro08_M001,fru
220,Ses05F_impro08_M002,fru
228,Ses05F_impro08_M003,xxx
236,Ses05F_impro08_M004,ang
244,Ses05F_impro08_M005,ang
252,Ses05F_impro08_M006,fru
260,Ses05F_impro08_M007,ang
268,Ses05F_impro08_M008,fru
276,Ses05F_impro08_M009,fru
284,Ses05F_impro08_M010,fru
292,Ses05F_impro08_M011,fru
300,Ses05F_impro08_M012,fru
308,Ses05F_impro08_M013,neu
316,Ses05F_impro08_M014,fru
324,Ses05F_impro08_M015,xxx
332,Ses05F_impro08_M016,neu
340,Ses05F_impro08_M017,xxx
348,Ses05F_impro08_M018,neu
356,Ses05F_impro08_M019,neu
364,Ses05F_impro08_M020,neu
372,Ses05F_impro08_M021,fru
380,Ses05F_impro08_M022,neu
388,Ses05F_impro08_M023,fru
396,Ses05F_impro08_M024,sur
404,Ses05F_impro08_M025,hap
412,Ses05F_impro08_M026,hap
420,Ses05F_impro08_M027,neu
428,Ses05F_impro08_M028,hap
436,Ses05F_impro08_M029,xxx
444,Ses05F_impro08_M030,hap
452,Ses05F_impro08_M031,hap
460,Ses05F_impro08_M032,xxx
0,Ses05F_script01_1_F000,sad
6,Ses05F_script01_1_F001,xxx
12,Ses05F_script01_1_F002,xxx
18,Ses05F_script01_1_F003,xxx
24,Ses05F_script01_1_F004,sad
30,Ses05F_script01_1_F005,sad
36,Ses05F_script01_1_F006,sad
42,Ses05F_script01_1_F007,sad
48,Ses05F_script01_1_F008,sad
54,Ses05F_script01_1_F009,xxx
60,Ses05F_script01_1_F010,xxx
66,Ses05F_script01_1_F011,xxx
72,Ses05F_script01_1_F012,xxx
78,Ses05F_script01_1_F013,xxx
84,Ses05F_script01_1_F014,fru
90,Ses05F_script01_1_F015,xxx
96,Ses05F_script01_1_F016,xxx
102,Ses05F_script01_1_F017,neu
108,Ses05F_script01_1_F018,xxx
114,Ses05F_script01_1_F019,xxx
120,Ses05F_script01_1_F020,xxx
126,Ses05F_script01_1_F021,fru
132,Ses05F_script01_1_F022,xxx
138,Ses05F_script01_1_F023,fru
144,Ses05F_script01_1_F024,neu
150,Ses05F_script01_1_F025,neu
156,Ses05F_script01_1_F026,neu
162,Ses05F_script01_1_F027,neu
168,Ses05F_script01_1_F028,neu
174,Ses05F_script01_1_F029,xxx
180,Ses05F_script01_1_F030,fru
186,Ses05F_script01_1_F031,sad
192,Ses05F_script01_1_F032,xxx
198,Ses05F_script01_1_F033,ang
204,Ses05F_script01_1_F034,ang
210,Ses05F_script01_1_F035,fru
216,Ses05F_script01_1_F036,xxx
222,Ses05F_script01_1_F037,fru
228,Ses05F_script01_1_F038,ang
234,Ses05F_script01_1_F039,xxx
240,Ses05F_script01_1_F040,fru
246,Ses05F_script01_1_F041,xxx
252,Ses05F_script01_1_M000,sad
258,Ses05F_script01_1_M001,sad
264,Ses05F_script01_1_M002,sad
270,Ses05F_script01_1_M003,sad
276,Ses05F_script01_1_M004,sad
282,Ses05F_script01_1_M005,sad
288,Ses05F_script01_1_M006,sad
294,Ses05F_script01_1_M007,sad
300,Ses05F_script01_1_M008,sad
306,Ses05F_script01_1_M009,sad
312,Ses05F_script01_1_M010,fru
318,Ses05F_script01_1_M011,fru
324,Ses05F_script01_1_M012,fru
330,Ses05F_script01_1_M013,ang
336,Ses05F_script01_1_M014,fru
342,Ses05F_script01_1_M015,fru
348,Ses05F_script01_1_M016,sad
354,Ses05F_script01_1_M017,fru
360,Ses05F_script01_1_M018,neu
366,Ses05F_script01_1_M019,fru
372,Ses05F_script01_1_M020,fru
378,Ses05F_script01_1_M021,xxx
384,Ses05F_script01_1_M022,xxx
390,Ses05F_script01_1_M023,xxx
396,Ses05F_script01_1_M024,fru
402,Ses05F_script01_1_M025,ang
408,Ses05F_script01_1_M026,xxx
414,Ses05F_script01_1_M027,xxx
420,Ses05F_script01_1_M028,fru
426,Ses05F_script01_1_M029,fru
432,Ses05F_script01_1_M030,fru
438,Ses05F_script01_1_M031,fru
444,Ses05F_script01_1_M032,fru
450,Ses05F_script01_1_M033,fru
456,Ses05F_script01_1_M034,xxx
462,Ses05F_script01_1_M035,ang
468,Ses05F_script01_1_M036,xxx
474,Ses05F_script01_1_M037,xxx
480,Ses05F_script01_1_M038,xxx
486,Ses05F_script01_1_M039,xxx
492,Ses05F_script01_1_M040,xxx
0,Ses05F_script01_2_F000,xxx
6,Ses05F_script01_2_F001,neu
12,Ses05F_script01_2_F002,xxx
18,Ses05F_script01_2_F003,xxx
24,Ses05F_script01_2_F004,xxx
30,Ses05F_script01_2_F005,fru
36,Ses05F_script01_2_F006,ang
42,Ses05F_script01_2_F007,fru
48,Ses05F_script01_2_F008,fru
54,Ses05F_script01_2_F009,fru
60,Ses05F_script01_2_F010,ang
66,Ses05F_script01_2_F011,ang
72,Ses05F_script01_2_F012,ang
78,Ses05F_script01_2_F013,xxx
